temperature,altitude,pressure,zone_class
29.97,126.5,977.41,Unstable
21.3,500.0,951.15,Cool_Humid
30.07,174.2,998.17,Hot_Dry
22.57,479.9,955.29,Cool_Humid
25.97,405.5,965.09,Cool_Humid
24.28,841.2,903.1,Unstable
31.54,846.3,900.0,Unstable
34.31,76.9,1006.98,Hot_Dry
36.36,314.2,1010.25,Unstable
31.12,108.1,1001.51,Hot_Dry
30.04,121.5,1001.33,Hot_Dry
34.42,140.2,1001.13,Hot_Dry
35.0,78.4,1008.9,Hot_Dry
27.54,235.5,1006.7,Unstable
22.55,417.3,963.62,Cool_Humid
30.07,32.3,1011.46,Hot_Dry
28.2,41.3,1000.39,Unstable
37.46,592.7,949.73,Unstable
31.59,793.4,936.76,Unstable
35.0,11.5,1015.09,Hot_Dry
15.0,216.6,984.56,Unstable
32.87,85.3,1004.98,Hot_Dry
32.06,191.7,1007.77,Unstable
20.41,310.6,975.37,Cool_Humid
40.0,50.0,1013.11,Unstable
30.48,150.9,999.06,Hot_Dry
21.66,671.9,945.0,Cool_Humid
35.0,132.1,996.3,Hot_Dry
22.59,621.5,945.0,Cool_Humid
21.22,374.6,974.59,Cool_Humid
30.27,227.8,995.0,Hot_Dry
22.36,559.2,945.92,Cool_Humid
36.99,395.5,959.87,Unstable
19.99,918.2,900.0,Unstable
23.8,732.1,945.0,Cool_Humid
21.52,470.7,957.45,Cool_Humid
23.01,703.9,945.0,Cool_Humid
30.32,474.9,955.79,Unstable
24.85,273.5,980.44,Cool_Humid
23.23,551.5,950.22,Cool_Humid
21.17,365.7,971.49,Cool_Humid
23.43,489.8,959.97,Cool_Humid
30.86,116.6,1004.05,Hot_Dry
22.88,330.5,976.56,Cool_Humid
30.82,198.9,995.0,Hot_Dry
22.83,366.5,970.5,Cool_Humid
29.89,245.2,995.0,Hot_Dry
23.11,308.1,980.46,Cool_Humid
25.92,233.0,990.58,Cool_Humid
17.69,644.4,901.2,Unstable
35.95,501.1,959.65,Unstable
21.44,466.3,959.58,Cool_Humid
23.21,382.7,966.28,Cool_Humid
24.97,254.5,983.33,Cool_Humid
18.88,40.2,997.66,Unstable
21.64,324.2,975.51,Cool_Humid
24.92,481.6,954.03,Cool_Humid
30.98,117.3,1003.18,Hot_Dry
25.27,348.3,963.83,Unstable
31.7,261.7,995.0,Hot_Dry
24.89,535.9,946.73,Cool_Humid
31.88,955.0,901.56,Unstable
22.26,646.9,945.0,Cool_Humid
28.03,114.4,1006.79,Hot_Dry
29.09,446.5,962.23,Unstable
33.71,286.2,965.77,Unstable
24.66,419.7,964.51,Cool_Humid
31.49,68.0,1008.91,Hot_Dry
21.03,488.6,956.3,Cool_Humid
28.67,203.6,995.0,Hot_Dry
25.41,468.6,955.98,Cool_Humid
22.14,271.6,998.84,Unstable
38.92,646.9,924.87,Unstable
26.0,265.0,985.73,Cool_Humid
25.15,467.0,961.35,Cool_Humid
24.82,298.9,978.15,Cool_Humid
25.56,445.5,960.83,Cool_Humid
23.89,550.3,949.82,Cool_Humid
15.95,66.4,999.31,Unstable
33.29,65.1,1014.15,Hot_Dry
23.13,346.1,972.58,Cool_Humid
38.51,195.3,996.93,Unstable
22.02,432.7,962.54,Cool_Humid
29.8,202.9,995.0,Hot_Dry
24.39,586.8,945.0,Cool_Humid
23.69,479.4,960.2,Cool_Humid
30.1,280.3,995.0,Hot_Dry
28.93,63.9,1005.6,Hot_Dry
21.21,558.6,947.29,Cool_Humid
30.75,251.1,995.0,Hot_Dry
21.66,511.5,955.29,Cool_Humid
30.54,120.2,1005.78,Hot_Dry
33.47,132.6,1002.77,Hot_Dry
30.19,165.8,995.15,Hot_Dry
28.04,114.0,1003.55,Hot_Dry
20.7,883.3,904.0,Unstable
24.52,521.5,951.57,Cool_Humid
21.71,304.8,976.93,Cool_Humid
21.71,611.8,943.33,Unstable
40.0,249.4,1008.98,Unstable
24.73,327.7,976.77,Cool_Humid
33.4,158.7,996.63,Hot_Dry
21.06,140.9,974.98,Unstable
34.41,89.7,1009.46,Hot_Dry
38.02,3.9,1045.03,Unstable
40.0,138.2,996.55,Unstable
31.16,493.8,958.8,Unstable
31.15,68.5,1008.85,Hot_Dry
32.71,184.8,995.0,Hot_Dry
31.52,68.4,1010.18,Hot_Dry
20.55,790.2,917.51,Unstable
18.37,283.2,966.01,Unstable
23.94,628.6,945.0,Cool_Humid
26.38,319.8,955.57,Unstable
22.8,564.5,974.92,Unstable
28.08,245.1,995.0,Hot_Dry
34.57,142.9,999.09,Hot_Dry
16.61,169.5,989.2,Unstable
24.02,499.0,957.76,Cool_Humid
31.6,214.4,995.0,Hot_Dry
33.01,15.9,1011.54,Hot_Dry
39.1,733.9,914.42,Unstable
28.25,300.0,995.0,Hot_Dry
34.89,197.4,995.0,Hot_Dry
31.91,219.0,995.0,Hot_Dry
32.95,164.7,999.66,Hot_Dry
15.0,291.3,988.59,Unstable
32.05,247.2,995.0,Hot_Dry
25.23,535.1,951.86,Cool_Humid
37.99,896.8,905.97,Unstable
21.22,485.1,952.41,Cool_Humid
32.14,84.0,1004.76,Hot_Dry
21.95,660.5,945.0,Cool_Humid
21.79,398.7,964.68,Cool_Humid
23.6,261.9,987.6,Unstable
31.8,860.8,904.95,Unstable
17.41,717.7,921.7,Unstable
18.91,885.1,925.07,Unstable
21.86,251.8,983.13,Cool_Humid
30.96,913.1,913.67,Unstable
29.26,73.9,996.08,Unstable
22.95,385.0,964.31,Cool_Humid
20.08,144.9,989.15,Unstable
22.47,420.2,961.54,Cool_Humid
22.61,386.5,966.68,Cool_Humid
35.0,189.6,995.0,Hot_Dry
34.33,300.0,995.0,Hot_Dry
22.12,741.1,945.0,Cool_Humid
38.95,284.1,996.99,Unstable
24.51,443.5,962.27,Cool_Humid
38.97,773.2,934.3,Unstable
21.62,450.0,960.16,Cool_Humid
15.0,263.8,968.82,Unstable
33.52,92.0,1005.81,Hot_Dry
25.41,328.5,974.28,Cool_Humid
29.26,826.6,939.26,Unstable
23.65,462.8,968.33,Unstable
34.95,707.8,946.57,Unstable
15.0,665.0,950.35,Unstable
25.54,360.0,969.02,Cool_Humid
30.04,113.5,1000.96,Hot_Dry
24.98,963.6,913.29,Unstable
22.28,531.6,954.19,Cool_Humid
25.88,418.1,959.01,Unstable
32.23,102.9,1002.59,Hot_Dry
32.66,95.8,1002.32,Hot_Dry
40.0,496.5,968.41,Unstable
20.0,380.5,970.4,Cool_Humid
35.0,73.3,1013.15,Hot_Dry
20.8,731.3,945.0,Cool_Humid
25.86,570.0,945.0,Cool_Humid
20.96,320.7,999.44,Unstable
32.43,148.8,997.07,Hot_Dry
32.68,424.9,959.42,Unstable
25.75,882.7,902.07,Unstable
35.0,113.6,1001.93,Hot_Dry
31.24,180.0,995.0,Hot_Dry
23.58,472.2,955.32,Cool_Humid
23.83,398.3,966.49,Cool_Humid
32.71,139.6,1001.63,Hot_Dry
25.47,28.8,1007.05,Unstable
32.96,58.3,1007.96,Hot_Dry
20.02,800.0,945.0,Cool_Humid
24.31,162.3,996.89,Unstable
33.26,112.5,998.51,Hot_Dry
31.24,216.4,984.63,Unstable
20.74,376.0,967.05,Cool_Humid
19.56,36.2,1020.78,Unstable
31.96,239.0,995.0,Hot_Dry
30.03,191.4,995.0,Hot_Dry
32.15,205.6,995.0,Hot_Dry
34.01,117.8,1003.86,Hot_Dry
32.12,206.3,995.0,Hot_Dry
23.82,258.3,980.24,Cool_Humid
30.22,249.3,995.0,Hot_Dry
21.12,675.9,945.0,Cool_Humid
32.26,113.2,999.57,Hot_Dry
24.39,634.9,945.0,Cool_Humid
23.36,334.3,974.94,Cool_Humid
28.22,715.6,916.86,Unstable
40.0,834.1,912.54,Unstable
30.16,984.7,904.39,Unstable
39.11,273.0,992.62,Unstable
35.84,79.8,1002.54,Unstable
21.02,272.1,980.09,Cool_Humid
21.51,594.5,945.0,Cool_Humid
32.79,159.4,995.36,Hot_Dry
30.98,55.0,1007.99,Hot_Dry
20.61,963.8,900.0,Unstable
31.61,207.6,989.7,Unstable
29.38,173.5,995.0,Hot_Dry
33.29,138.9,1004.4,Unstable
26.0,436.0,962.19,Cool_Humid
25.1,800.0,945.0,Cool_Humid
28.93,800.1,935.21,Unstable
33.4,492.8,982.68,Unstable
29.51,274.4,995.0,Hot_Dry
34.88,155.8,997.15,Hot_Dry
24.43,232.1,982.34,Unstable
15.33,656.8,942.51,Unstable
30.94,99.6,1007.35,Hot_Dry
23.6,538.8,950.41,Cool_Humid
15.0,545.2,952.26,Unstable
31.97,952.5,900.0,Unstable
29.96,205.1,995.0,Hot_Dry
30.46,224.8,995.0,Hot_Dry
17.8,694.0,953.57,Unstable
25.78,205.3,1002.83,Unstable
22.85,255.4,1002.06,Unstable
29.6,162.1,997.66,Hot_Dry
39.66,753.9,934.89,Unstable
21.87,564.3,948.63,Cool_Humid
19.87,666.7,929.08,Unstable
23.26,365.0,970.75,Cool_Humid
15.0,650.8,924.11,Unstable
36.07,874.4,918.9,Unstable
19.27,316.2,978.42,Unstable
23.92,406.6,963.87,Cool_Humid
22.31,533.6,948.5,Cool_Humid
38.25,721.2,918.17,Unstable
33.42,941.4,907.74,Unstable
29.78,814.3,913.93,Unstable
20.53,557.2,950.07,Unstable
21.15,495.4,955.04,Cool_Humid
29.91,159.0,996.78,Hot_Dry
23.46,537.9,951.18,Cool_Humid
33.47,887.5,900.0,Unstable
29.11,117.5,1004.25,Hot_Dry
23.33,329.7,975.69,Cool_Humid
30.53,178.1,998.51,Hot_Dry
30.62,112.0,1000.06,Hot_Dry
30.25,177.1,996.17,Hot_Dry
40.0,934.2,909.13,Unstable
22.27,582.9,947.38,Cool_Humid
23.71,200.0,992.08,Cool_Humid
30.51,203.5,996.8,Hot_Dry
15.92,81.5,1027.27,Unstable
20.0,549.9,948.42,Cool_Humid
22.87,643.3,945.0,Cool_Humid
22.21,440.0,961.29,Cool_Humid
15.0,957.8,900.0,Unstable
34.45,0.0,1015.74,Hot_Dry
31.1,152.8,998.79,Hot_Dry
37.57,415.1,974.06,Unstable
31.28,134.2,1004.06,Hot_Dry
31.31,152.0,999.4,Hot_Dry
20.0,724.2,945.0,Cool_Humid
22.67,685.1,945.0,Cool_Humid
22.1,341.6,973.5,Cool_Humid
24.69,506.3,956.21,Cool_Humid
22.28,476.4,960.5,Cool_Humid
28.43,257.8,985.93,Unstable
24.59,356.1,967.33,Cool_Humid
24.62,393.6,965.8,Cool_Humid
31.84,79.2,1008.55,Hot_Dry
21.45,870.6,907.86,Unstable
23.78,658.1,945.0,Cool_Humid
30.55,221.4,995.0,Hot_Dry
29.61,147.1,1001.88,Hot_Dry
31.58,74.2,989.69,Unstable
24.15,437.8,964.59,Cool_Humid
31.61,40.0,1013.46,Hot_Dry
25.53,510.5,951.56,Cool_Humid
30.53,18.6,1002.73,Unstable
22.62,627.7,945.0,Cool_Humid
22.32,428.1,963.31,Cool_Humid
15.0,53.7,977.44,Unstable
40.0,598.4,953.93,Unstable
20.0,676.8,945.0,Cool_Humid
30.65,256.2,995.0,Hot_Dry
35.72,621.8,929.39,Unstable
33.41,884.5,928.39,Unstable
31.82,73.3,1011.9,Hot_Dry
32.77,789.0,917.76,Unstable
25.68,280.9,981.31,Cool_Humid
38.26,8.4,1001.91,Unstable
36.56,334.3,975.61,Unstable
21.6,583.8,945.0,Cool_Humid
32.99,117.9,1000.85,Hot_Dry
29.59,281.8,995.0,Hot_Dry
23.28,494.1,955.24,Cool_Humid
21.77,513.3,951.86,Cool_Humid
32.15,67.4,1009.24,Hot_Dry
30.04,254.2,995.0,Hot_Dry
32.8,285.1,995.0,Hot_Dry
28.15,497.8,957.27,Unstable
35.43,55.0,1002.96,Unstable
35.17,393.7,940.78,Unstable
30.83,178.8,995.0,Hot_Dry
22.43,481.1,959.25,Cool_Humid
23.52,200.0,985.3,Cool_Humid
23.47,452.6,960.94,Cool_Humid
24.38,554.1,949.55,Cool_Humid
24.93,992.6,900.0,Unstable
24.05,377.5,969.53,Cool_Humid
30.87,64.8,1012.55,Hot_Dry
24.41,430.3,962.69,Cool_Humid
15.0,887.3,911.97,Unstable
33.33,187.2,995.39,Hot_Dry
30.58,990.6,900.0,Unstable
36.0,237.9,946.87,Unstable
34.81,669.2,929.45,Unstable
32.35,141.7,1003.01,Hot_Dry
24.53,96.5,1001.65,Unstable
40.0,545.5,964.1,Unstable
29.15,133.9,995.71,Unstable
34.42,492.9,954.51,Unstable
32.23,162.5,996.2,Hot_Dry
31.96,158.5,995.61,Hot_Dry
30.46,978.4,900.0,Unstable
33.94,135.5,999.72,Hot_Dry
18.41,161.4,1024.8,Unstable
30.17,208.4,995.0,Hot_Dry
24.47,297.5,975.33,Cool_Humid
23.07,560.6,949.18,Cool_Humid
28.98,100.8,1002.66,Hot_Dry
29.19,115.5,1005.98,Hot_Dry
20.31,314.1,976.41,Cool_Humid
27.44,973.1,911.95,Unstable
16.53,394.8,969.54,Unstable
21.62,395.0,966.95,Cool_Humid
31.37,80.8,1005.2,Hot_Dry
37.95,352.6,931.48,Unstable
22.06,570.3,945.45,Cool_Humid
21.67,755.7,945.0,Cool_Humid
24.25,397.7,964.92,Cool_Humid
28.51,467.4,965.75,Unstable
29.85,601.8,946.39,Unstable
24.57,200.0,988.54,Cool_Humid
23.76,573.7,945.0,Cool_Humid
29.87,691.1,905.56,Unstable
33.42,67.9,1006.48,Hot_Dry
22.7,543.8,951.35,Cool_Humid
33.34,500.7,968.96,Unstable
25.28,499.1,954.89,Cool_Humid
27.31,722.5,944.84,Unstable
20.7,682.8,945.0,Cool_Humid
35.0,292.2,995.0,Hot_Dry
33.21,63.1,1007.8,Hot_Dry
38.54,665.2,905.4,Unstable
30.92,161.4,997.73,Hot_Dry
20.0,353.5,971.08,Cool_Humid
26.45,364.3,970.9,Unstable
24.47,210.8,997.18,Unstable
26.77,830.6,913.52,Unstable
26.6,28.2,1013.91,Unstable
20.37,531.5,954.38,Unstable
25.6,418.2,961.47,Cool_Humid
23.68,30.1,1020.3,Unstable
32.37,103.9,1005.71,Hot_Dry
40.0,650.1,945.95,Unstable
24.41,332.2,984.72,Unstable
15.0,921.6,900.0,Unstable
18.34,163.8,994.99,Unstable
22.79,409.1,966.66,Cool_Humid
20.53,289.2,942.65,Unstable
15.32,238.5,987.68,Unstable
31.85,139.3,1000.85,Hot_Dry
29.27,234.0,995.0,Hot_Dry
19.49,282.8,1004.82,Unstable
35.8,569.5,955.04,Unstable
24.97,593.8,945.0,Cool_Humid
23.1,411.5,973.23,Unstable
32.68,700.5,930.68,Unstable
15.0,196.7,965.86,Unstable
31.98,141.0,998.97,Hot_Dry
20.03,951.8,911.69,Unstable
23.8,591.2,945.0,Cool_Humid
21.8,331.6,976.08,Cool_Humid
21.93,703.4,945.0,Cool_Humid
22.76,565.1,948.29,Cool_Humid
40.0,300.5,948.73,Unstable
33.42,184.8,995.0,Hot_Dry
21.78,589.4,935.63,Unstable
34.97,876.6,906.62,Unstable
22.74,688.4,945.0,Cool_Humid
33.53,719.7,926.21,Unstable
29.86,184.0,995.0,Hot_Dry
30.31,178.9,995.0,Hot_Dry
40.0,393.0,969.39,Unstable
32.92,26.1,1011.95,Hot_Dry
22.38,717.2,945.0,Cool_Humid
20.0,672.7,945.0,Cool_Humid
31.28,86.6,1007.55,Hot_Dry
20.0,572.0,948.05,Cool_Humid
25.59,595.5,945.0,Cool_Humid
30.13,182.8,995.0,Hot_Dry
39.54,598.8,916.72,Unstable
23.54,104.2,1000.13,Unstable
40.0,470.4,944.94,Unstable
26.09,253.1,981.74,Unstable
33.51,71.8,1003.93,Hot_Dry
27.3,621.8,923.01,Unstable
31.44,258.8,995.0,Hot_Dry
25.53,951.0,900.0,Unstable
40.0,763.0,916.36,Unstable
21.49,346.5,974.71,Cool_Humid
28.73,243.4,995.0,Hot_Dry
21.9,446.2,940.41,Unstable
37.75,579.4,930.19,Unstable
21.44,612.5,945.0,Cool_Humid
24.85,383.0,964.32,Cool_Humid
33.29,715.1,935.07,Unstable
40.0,846.0,908.56,Unstable
23.77,388.3,987.61,Unstable
23.02,663.6,945.0,Cool_Humid
29.14,136.4,995.0,Hot_Dry
40.0,733.9,945.1,Unstable
30.21,0.0,1012.13,Hot_Dry
22.98,845.3,900.0,Unstable
20.0,716.2,945.0,Cool_Humid
31.66,145.0,1001.28,Hot_Dry
29.86,266.1,995.0,Hot_Dry
27.18,942.9,900.0,Unstable
29.97,91.0,1008.19,Hot_Dry
22.83,473.3,956.84,Cool_Humid
23.78,409.9,966.94,Cool_Humid
23.61,273.2,978.64,Cool_Humid
25.45,427.4,964.05,Cool_Humid
32.39,384.3,976.09,Unstable
38.86,636.3,942.39,Unstable
27.73,498.0,953.57,Unstable
29.84,156.9,999.58,Hot_Dry
35.0,122.5,1002.37,Hot_Dry
31.72,137.2,1002.85,Hot_Dry
21.01,674.9,945.0,Cool_Humid
28.27,52.6,1009.24,Hot_Dry
33.1,236.7,995.0,Hot_Dry
29.93,119.6,1010.85,Hot_Dry
23.41,339.6,972.27,Cool_Humid
34.73,848.0,918.06,Unstable
34.42,269.8,971.51,Unstable
22.65,364.4,967.88,Cool_Humid
23.77,437.5,962.58,Cool_Humid
23.3,464.8,962.09,Cool_Humid
40.0,924.1,923.35,Unstable
26.0,608.2,945.0,Cool_Humid
23.39,527.6,947.65,Cool_Humid
17.29,398.6,974.18,Unstable
39.06,443.5,951.28,Unstable
31.97,132.9,996.81,Hot_Dry
31.91,215.8,995.0,Hot_Dry
19.0,141.4,1007.5,Unstable
24.15,751.0,945.0,Cool_Humid
33.89,92.9,1006.0,Hot_Dry
22.77,505.1,952.79,Cool_Humid
34.43,120.6,1021.73,Unstable
24.72,417.7,964.4,Cool_Humid
21.02,567.0,950.28,Cool_Humid
32.86,259.6,995.0,Hot_Dry
24.09,371.5,971.65,Cool_Humid
30.43,134.0,998.72,Hot_Dry
30.85,134.9,996.87,Hot_Dry
28.06,167.8,973.87,Unstable
30.46,167.9,996.14,Hot_Dry
30.2,4.4,1016.18,Hot_Dry
32.1,112.3,998.53,Hot_Dry
20.04,831.6,912.79,Unstable
30.09,101.8,1003.05,Hot_Dry
31.24,80.1,1009.97,Hot_Dry
22.85,696.7,945.0,Cool_Humid
34.74,30.0,1009.88,Hot_Dry
20.23,770.2,945.0,Cool_Humid
22.48,349.5,974.8,Cool_Humid
23.33,430.6,965.33,Cool_Humid
31.03,167.3,998.42,Hot_Dry
27.65,733.8,918.89,Unstable
31.9,961.8,906.56,Unstable
30.71,187.1,995.0,Hot_Dry
31.87,85.2,1002.73,Hot_Dry
26.6,723.2,931.98,Unstable
26.66,582.8,951.43,Unstable
37.18,335.4,980.85,Unstable
15.0,394.3,986.84,Unstable
28.44,152.7,996.82,Hot_Dry
22.93,419.2,964.42,Cool_Humid
24.61,644.7,945.0,Cool_Humid
21.52,747.6,945.0,Cool_Humid
33.99,172.1,996.87,Hot_Dry
26.0,443.8,958.9,Cool_Humid
25.3,494.1,972.26,Unstable
26.0,415.1,966.13,Cool_Humid
15.21,772.0,935.44,Unstable
25.02,552.6,949.88,Cool_Humid
22.4,593.5,945.0,Cool_Humid
31.43,69.0,1009.74,Hot_Dry
22.47,731.7,919.01,Unstable
29.98,300.0,995.0,Hot_Dry
25.26,800.0,945.0,Cool_Humid
17.47,21.5,1013.06,Unstable
34.06,128.4,999.82,Hot_Dry
29.18,0.0,1015.32,Hot_Dry
24.37,570.0,946.76,Cool_Humid
21.78,339.4,974.52,Cool_Humid
31.32,126.6,1000.72,Hot_Dry
40.0,72.7,999.69,Unstable
23.51,433.3,965.89,Cool_Humid
32.29,523.9,959.66,Unstable
33.58,146.3,997.03,Hot_Dry
20.0,800.0,945.0,Cool_Humid
22.9,79.8,1003.7,Unstable
25.74,912.9,900.0,Unstable
35.0,178.1,995.0,Hot_Dry
23.63,580.7,945.0,Cool_Humid
37.97,560.4,943.33,Unstable
15.0,651.2,953.19,Unstable
30.98,129.3,1004.82,Hot_Dry
26.6,652.4,942.58,Unstable
24.44,370.9,971.49,Cool_Humid
28.91,159.7,1000.63,Hot_Dry
35.0,145.5,1002.24,Hot_Dry
20.53,937.3,913.07,Unstable
28.96,671.7,910.91,Unstable
25.21,684.6,945.0,Cool_Humid
30.34,58.4,1008.23,Hot_Dry
30.05,173.3,995.0,Hot_Dry
15.0,80.0,996.09,Unstable
29.4,162.8,996.95,Hot_Dry
21.15,616.1,945.76,Unstable
21.92,485.0,954.58,Cool_Humid
25.61,494.6,949.99,Cool_Humid
25.07,323.6,977.35,Cool_Humid
31.14,174.4,995.0,Hot_Dry
21.42,653.3,945.0,Cool_Humid
20.67,565.1,948.78,Cool_Humid
40.0,398.5,957.3,Unstable
21.42,244.9,983.79,Cool_Humid
37.11,863.0,900.0,Unstable
20.53,544.0,953.33,Cool_Humid
30.52,44.2,1010.93,Hot_Dry
34.02,204.0,995.0,Hot_Dry
33.19,41.1,1013.8,Hot_Dry
29.32,153.5,1001.21,Hot_Dry
33.61,205.1,995.0,Hot_Dry
28.99,173.5,995.0,Hot_Dry
22.5,529.5,953.01,Cool_Humid
33.62,90.2,1007.21,Hot_Dry
22.0,692.6,945.0,Cool_Humid
22.63,608.7,945.0,Cool_Humid
22.06,484.4,955.53,Cool_Humid
32.3,51.0,1011.8,Hot_Dry
32.67,123.6,1001.44,Hot_Dry
22.93,742.2,945.0,Cool_Humid
31.78,181.7,997.66,Hot_Dry
30.74,110.6,1004.99,Hot_Dry
21.9,550.8,947.37,Cool_Humid
31.64,109.1,1006.17,Hot_Dry
31.63,119.2,998.93,Hot_Dry
31.07,232.1,995.0,Hot_Dry
19.69,988.9,900.0,Unstable
20.07,417.6,959.45,Cool_Humid
33.09,126.1,1003.78,Hot_Dry
21.61,613.3,945.0,Cool_Humid
30.96,158.0,1000.58,Hot_Dry
32.56,162.5,995.0,Hot_Dry
22.13,574.4,947.15,Cool_Humid
36.28,553.6,934.16,Unstable
40.0,829.2,929.98,Unstable
31.14,114.1,1007.37,Hot_Dry
35.66,934.4,901.84,Unstable
36.59,41.9,1023.66,Unstable
31.19,300.0,995.0,Hot_Dry
22.38,729.6,945.0,Cool_Humid
32.08,890.4,900.0,Unstable
24.59,200.0,988.92,Cool_Humid
25.26,309.0,974.69,Cool_Humid
32.86,181.8,995.11,Hot_Dry
38.3,59.5,1026.71,Unstable
15.0,187.5,996.35,Unstable
25.71,474.1,958.47,Cool_Humid
24.03,371.5,966.89,Cool_Humid
40.0,596.8,940.07,Unstable
29.93,185.8,995.0,Hot_Dry
20.0,519.9,951.55,Cool_Humid
22.97,527.9,952.71,Cool_Humid
34.52,142.5,995.0,Hot_Dry
33.47,161.1,995.0,Hot_Dry
25.03,324.8,959.49,Unstable
25.17,448.1,960.83,Cool_Humid
17.53,122.9,987.62,Unstable
31.06,297.6,995.0,Hot_Dry
37.82,697.1,930.12,Unstable
21.3,442.3,963.72,Unstable
32.56,257.5,995.0,Hot_Dry
35.13,109.9,991.37,Unstable
32.4,147.2,996.29,Hot_Dry
27.06,759.8,915.63,Unstable
24.26,269.7,979.65,Cool_Humid
34.66,123.2,1001.27,Hot_Dry
20.14,316.6,971.77,Unstable
28.81,140.6,995.45,Hot_Dry
28.67,200.7,995.99,Hot_Dry
21.66,604.6,945.0,Cool_Humid
30.11,789.3,918.37,Unstable
20.0,389.7,963.95,Cool_Humid
27.23,583.3,945.92,Unstable
31.81,13.8,1011.51,Unstable
34.75,934.1,906.08,Unstable
32.22,140.7,1004.68,Hot_Dry
31.59,181.3,996.91,Hot_Dry
18.37,988.8,903.65,Unstable
22.43,548.3,947.48,Cool_Humid
40.0,408.9,971.17,Unstable
27.28,42.1,1013.87,Unstable
27.96,928.8,900.0,Unstable
30.43,414.3,974.42,Unstable
33.47,167.3,998.59,Hot_Dry
33.85,3.8,1018.3,Hot_Dry
22.57,504.7,954.75,Cool_Humid
29.11,93.7,1007.56,Hot_Dry
34.37,220.6,995.0,Hot_Dry
24.7,226.8,987.04,Cool_Humid
30.38,147.9,999.51,Hot_Dry
20.6,653.4,945.0,Cool_Humid
34.51,723.9,940.39,Unstable
40.0,976.8,907.35,Unstable
26.0,505.0,952.4,Cool_Humid
22.01,498.9,954.0,Cool_Humid
24.45,498.8,954.91,Cool_Humid
20.0,541.0,949.76,Cool_Humid
40.0,501.2,979.31,Unstable
35.0,67.9,1009.63,Hot_Dry
20.94,723.4,945.0,Cool_Humid
30.18,179.5,997.7,Hot_Dry
34.14,127.2,993.13,Unstable
32.69,328.6,969.72,Unstable
31.05,113.1,1003.95,Hot_Dry
29.78,968.6,931.13,Unstable
29.11,652.0,944.49,Unstable
40.0,904.1,900.0,Unstable
29.36,178.0,995.0,Hot_Dry
24.04,369.3,963.35,Unstable
23.94,415.0,964.8,Cool_Humid
28.03,226.2,995.0,Hot_Dry
27.84,533.4,948.17,Unstable
31.31,234.0,995.0,Hot_Dry
36.96,843.5,922.96,Unstable
38.24,309.4,974.25,Unstable
23.82,429.6,961.45,Cool_Humid
24.07,603.9,945.0,Cool_Humid
29.29,74.1,1003.7,Hot_Dry
20.0,431.2,961.38,Cool_Humid
33.17,155.5,995.0,Hot_Dry
25.28,684.5,945.0,Cool_Humid
23.73,379.7,969.85,Cool_Humid
21.5,646.8,945.0,Cool_Humid
40.0,226.5,1009.13,Unstable
33.57,155.3,1001.18,Hot_Dry
33.49,64.3,1003.4,Hot_Dry
21.35,413.8,963.89,Cool_Humid
30.8,155.5,995.0,Hot_Dry
23.66,739.8,945.0,Cool_Humid
19.06,518.8,950.88,Unstable
21.13,552.0,948.14,Cool_Humid
22.25,513.0,953.38,Cool_Humid
22.81,466.8,958.8,Cool_Humid
22.83,630.8,945.0,Cool_Humid
24.94,705.4,945.0,Cool_Humid
32.44,110.9,993.11,Unstable
23.04,422.8,961.34,Cool_Humid
19.1,498.7,979.57,Unstable
20.61,630.3,945.0,Cool_Humid
20.0,666.9,945.0,Cool_Humid
34.07,827.4,927.97,Unstable
22.72,496.7,957.94,Cool_Humid
22.56,678.7,945.0,Cool_Humid
15.0,477.8,962.62,Unstable
23.71,621.4,945.0,Cool_Humid
23.98,554.1,946.32,Cool_Humid
31.4,252.6,995.0,Hot_Dry
23.61,569.5,946.14,Cool_Humid
25.41,522.5,954.11,Cool_Humid
18.76,45.0,1007.03,Unstable
31.47,278.0,995.0,Hot_Dry
30.3,194.3,995.0,Hot_Dry
23.57,565.2,947.91,Cool_Humid
25.46,295.5,978.34,Cool_Humid
25.3,353.5,970.66,Cool_Humid
25.28,200.0,990.52,Cool_Humid
40.0,854.3,905.87,Unstable
32.09,195.9,997.15,Hot_Dry
39.21,110.6,1015.39,Unstable
24.58,800.0,945.0,Cool_Humid
20.54,605.2,945.18,Cool_Humid
20.0,563.6,946.3,Cool_Humid
23.59,526.5,951.96,Cool_Humid
15.78,907.9,932.95,Unstable
35.0,91.6,1005.53,Hot_Dry
32.16,165.1,996.12,Hot_Dry
37.41,158.2,1002.67,Unstable
30.61,84.5,1007.35,Hot_Dry
29.24,115.9,1003.36,Hot_Dry
18.97,987.2,900.0,Unstable
31.6,660.9,948.73,Unstable
38.46,636.2,952.7,Unstable
20.98,455.1,959.43,Cool_Humid
32.18,65.7,1004.14,Hot_Dry
34.98,234.1,995.61,Unstable
24.17,596.7,945.0,Cool_Humid
21.48,280.5,980.7,Cool_Humid
24.9,592.8,946.11,Cool_Humid
35.0,72.9,1008.7,Hot_Dry
15.0,610.5,942.87,Unstable
28.47,9.2,1010.86,Hot_Dry
40.0,255.4,967.0,Unstable
31.9,300.0,995.0,Hot_Dry
23.93,370.8,972.66,Cool_Humid
17.99,440.2,996.64,Unstable
39.06,24.8,998.57,Unstable
33.59,201.1,995.0,Hot_Dry
21.01,392.0,965.28,Cool_Humid
